35373,116515,99,001110..02,
35374,116515,100,21,
35375,116515,101,4.3,
35376,116516,99,0000001004,
35377,116516,100,85,
35378,116516,101,4.9,
35379,116517,99,1001121000,
35380,116517,100,37,
35381,116517,101,4.6,
35382,116518,99,22.3..2...,
35383,116518,100,9,
35384,116518,101,2.7,
35385,116519,99,3010000001,
35386,116519,100,170,
35387,116519,101,3.2,
35388,116527,99,711.......,
35389,116527,100,8,
35390,116527,101,1.3,
35391,116528,99,81........,
35392,116528,100,8,
35393,116528,101,1.0,
35394,116545,99,1......224,
35395,116545,100,19,
35396,116545,101,5.9,
35397,116592,99,0...000232,
35398,116592,100,37,
35399,116592,101,7.2,
35400,116597,99,00..001212,
35401,116597,100,94,
35402,116597,101,6.9,
35403,116702,99,00.0011211,
35404,116702,100,38,
35405,116702,101,6.5,
35406,116818,99,310.1.1.11,
35407,116818,100,18,
35408,116818,101,6.8,
35409,116850,99,0000000124,
35410,116850,100,5393,
35411,116850,101,7.7,
35412,116851,99,1..0001112,
35413,116851,100,24,
35414,116851,101,6.2,
35415,116852,99,2....11112,
35416,116852,100,8,
35417,116852,101,6.9,
35418,116853,99,3.....12.2,
35419,116853,100,8,
35420,116853,101,6.4,
35421,116854,99,3....12..2,
35422,116854,100,8,
35423,116854,101,6.3,
35424,116855,99,1...1.22.1,
35425,116855,100,7,
35426,116855,101,6.1,
35427,116856,99,3....13..1,
35428,116856,100,6,
35429,116856,101,5.8,
35430,116858,99,2.....2.24,
35431,116858,100,5,
35432,116858,101,6.2,
35433,116860,99,3.....1.13,
35434,116860,100,6,
35435,116860,101,6.1,
35436,116861,99,21...112.3,
35437,116861,100,10,
35438,116861,101,6.3,
35439,116862,99,1.....3112,
35440,116862,100,8,
35441,116862,101,6.8,
35442,116873,99,3....22..2,
35443,116873,100,9,
35444,116873,101,6.2,
35445,116880,99,1...1.4..2,
35446,116880,100,7,
35447,116880,101,6.4,
35448,116881,99,21....11.2,
35449,116881,100,7,
35450,116881,101,6.1,
35451,116882,99,1.....21.4,
35452,116882,100,7,
35453,116882,101,6.3,
35454,116883,99,2.....2.24,
35455,116883,100,5,
35456,116883,101,6.2,
35457,116884,99,2.....1112,
35458,116884,100,7,
35459,116884,101,6.8,
35460,116885,99,1.....2.15,
35461,116885,100,8,
35462,116885,101,7.6,
35463,116886,99,3.....11.3,
35464,116886,100,6,
35465,116886,101,6.8,
35466,116888,99,2...1.31.1,
35467,116888,100,8,
35468,116888,101,6.0,
35469,116889,99,2.....6..2,
35470,116889,100,5,
35471,116889,101,5.9,
35472,116890,99,2...1.13.1,
35473,116890,100,8,
35474,116890,101,6.3,
35475,116891,99,10....1103,
35476,116891,100,12,
35477,116891,101,6.8,
35478,116956,99,1...1.1..5,
35479,116956,100,7,
35480,116956,101,6.4,
35481,116960,99,2.......24,
35482,116960,100,7,
35483,116960,101,5.8,
35484,116967,99,1....1...6,
35485,116967,100,6,
35486,116967,101,6.3,
35487,116969,99,2......1.6,
35488,116969,100,8,
35489,116969,101,7.4,
35490,116973,99,1..0.00015,
35491,116973,100,36,
35492,116973,101,7.6,
35493,116999,99,..1.1...15,
35494,116999,100,7,
35495,116999,101,5.2,
35496,117010,99,31..1....3,
35497,117010,100,6,
35498,117010,101,4.8,
35499,117042,99,0.....1114,
35500,117042,100,26,
35501,117042,101,6.1,
35502,117043,99,0000001222,
35503,117043,100,14133,
35504,117043,101,7.7,
35505,117044,99,0..0011311,
35506,117044,100,140,
35507,117044,101,7.6,
35508,117045,99,0000001311,
35509,117045,100,179,
35510,117045,101,7.6,
35511,117046,99,0000002311,
35512,117046,100,181,
35513,117046,101,7.4,
35514,117047,99,0000013201,
35515,117047,100,142,
35516,117047,101,7.1,
35517,117048,99,0..0002301,
35518,117048,100,124,
35519,117048,101,7.5,
35520,117049,99,0000000123,
35521,117049,100,434,
35522,117049,101,8.3,
35523,117050,99,0...003301,
35524,117050,100,123,
35525,117050,101,7.3,
35526,117051,99,0..0000134,
35527,117051,100,198,
35528,117051,101,8.7,
35529,117052,99,0..0001411,
35530,117052,100,112,
35531,117052,101,7.7,
35532,117053,99,0..0001322,
35533,117053,100,142,
35534,117053,101,8.1,
35535,117054,99,0.00001312,
35536,117054,100,252,
35537,117054,101,7.9,
35538,117055,99,00..000124,
35539,117055,100,209,
35540,117055,101,8.4,
35541,117056,99,...0.00223,
35542,117056,100,140,
35543,117056,101,8.6,
35544,117058,99,.13...1.11,
35545,117058,100,6,
35546,117058,101,3.0,
35547,117069,99,...11111.1,
35548,117069,100,6,
35549,117069,101,6.7,
35550,117081,99,00.0..0115,
35551,117081,100,22,
35552,117081,101,3.6,
35553,117085,99,11.01.1003,
35554,117085,100,16,
35555,117085,101,4.0,
35556,117165,99,00.0.00115,
35557,117165,100,46,
35558,117165,101,7.1,
35559,117180,99,...2...1.5,
35560,117180,100,7,
35561,117180,101,4.4,
35562,117191,99,1.....1411,
35563,117191,100,7,
35564,117191,101,6.0,
35565,117201,99,2.......16,
35566,117201,100,9,
35567,117201,101,1.6,
35568,117207,99,0...0.0125,
35569,117207,100,125,
35570,117207,101,7.0,
35571,117253,99,2.......06,
35572,117253,100,13,
35573,117253,101,1.3,
35574,117267,99,0000001213,
35575,117267,100,17311,
35576,117267,101,7.6,
35577,117271,99,0...001122,
35578,117271,100,22,
35579,117271,101,7.1,
35580,117272,99,0..0001312,
35581,117272,100,86,
35582,117272,101,7.8,
35583,117273,99,0000012103,
35584,117273,100,73,
35585,117273,101,7.1,
35586,117274,99,0....00213,
35587,117274,100,63,
35588,117274,101,7.1,
35589,117275,99,0..0001214,
35590,117275,100,109,
35591,117275,101,7.8,
35592,117277,99,0000001213,
35593,117277,100,79,
35594,117277,101,7.8,
35595,117278,99,000.001303,
35596,117278,100,91,
35597,117278,101,7.6,
35598,117279,99,0.....3103,
35599,117279,100,18,
35600,117279,101,7.2,
35601,117280,99,0.00001213,
35602,117280,100,108,
35603,117280,101,7.7,
35604,117281,99,00.0002113,
35605,117281,100,125,
35606,117281,101,7.7,
35607,117283,99,0....01023,
35608,117283,100,21,
35609,117283,101,6.8,
35610,117284,99,0..0001113,
35611,117284,100,76,
35612,117284,101,7.4,
35613,117285,99,0..0.01213,
35614,117285,100,106,
35615,117285,101,7.8,
35616,117286,99,0.00001213,
35617,117286,100,104,
35618,117286,101,7.4,
35619,117287,99,0.00001113,
35620,117287,100,70,
35621,117287,101,7.4,
35622,117288,99,0..0.01313,
35623,117288,100,103,
35624,117288,101,7.9,
35625,117289,99,0000001223,
35626,117289,100,88,
35627,117289,101,7.9,
35628,117290,99,0000001103,
35629,117290,100,170,
35630,117290,101,7.2,
35631,117291,99,0.00001213,
35632,117291,100,104,
35633,117291,101,7.6,
35634,117293,99,0..0000214,
35635,117293,100,191,
35636,117293,101,7.7,
35637,117294,99,0...001312,
35638,117294,100,27,
35639,117294,101,7.4,
35640,117295,99,0.00001114,
35641,117295,100,100,
35642,117295,101,7.7,
35643,117296,99,.....122.2,
35644,117296,100,11,
35645,117296,101,7.1,
35646,117297,99,00.0.01204,
35647,117297,100,107,
35648,117297,101,7.8,
35649,117298,99,00.0013102,
35650,117298,100,68,
35651,117298,101,7.1,
35652,117299,99,0.00002103,
35653,117299,100,95,
35654,117299,101,7.3,
35655,117300,99,0.0.001213,
35656,117300,100,107,
35657,117300,101,7.5,
35658,117301,99,0.00001113,
35659,117301,100,91,
35660,117301,101,7.6,
35661,117302,99,0..0.01213,
35662,117302,100,77,
35663,117302,101,7.8,
35664,117303,99,0..0012112,
35665,117303,100,68,
35666,117303,101,7.2,
35667,117315,99,1000001111,
35668,117315,100,633,
35669,117315,101,5.3,
35670,117366,99,....224.2.,
35671,117366,100,5,
35672,117366,101,7.2,
35673,117441,99,.....1.313,
35674,117441,100,13,
35675,117441,101,6.5,
35676,117458,99,0210110100,
35677,117458,100,64,
35678,117458,101,4.4,
35679,117485,99,0111110000,
35680,117485,100,72,
35681,117485,101,3.8,
35682,117503,99,80..1.....,
35683,117503,100,15,
35684,117503,101,1.4,
35685,119013,99,00.0001013,
35686,119013,100,59,
35687,119013,101,6.2,
35688,119052,99,000.001223,
35689,119052,100,152,
35690,119052,101,7.6,
35691,119064,99,.0.0111102,
35692,119064,100,31,
35693,119064,101,6.3,
35694,119077,99,0.00001212,
35695,119077,100,203,
35696,119077,101,7.5,
35697,119102,99,..00021002,
35698,119102,100,26,
35699,119102,101,7.0,
35700,119103,99,..1.211..2,
35701,119103,100,7,
35702,119103,101,7.8,
35703,119104,99,.1..2113.1,
35704,119104,100,9,
35705,119104,101,7.0,
35706,119105,99,.1.1121.11,
35707,119105,100,8,
35708,119105,101,5.9,
35709,119106,99,...0211201,
35710,119106,100,14,
35711,119106,101,7.8,
35712,119107,99,0.....23.3,
35713,119107,100,12,
35714,119107,101,6.4,
35715,119114,99,0.01012011,
35716,119114,100,37,
35717,119114,101,4.8,
35718,119115,99,3000.10002,
35719,119115,100,37,
35720,119115,101,3.8,
35721,119117,99,1...0..015,
35722,119117,100,12,
35723,119117,101,5.1,
35724,119118,99,41000000.2,
35725,119118,100,89,
35726,119118,101,2.7,
35727,119120,99,511.00.0.0,
35728,119120,100,18,
35729,119120,101,3.3,
35730,119121,99,1.00...204,
35731,119121,100,24,
35732,119121,101,5.5,
35733,119122,99,20.0000014,
35734,119122,100,50,
35735,119122,101,5.3,
35736,119123,99,0000001212,
35737,119123,100,523,
35738,119123,101,7.2,
35739,119125,99,1.1...31.1,
35740,119125,100,6,
35741,119125,101,6.9,
35742,119134,99,0.00001112,
35743,119134,100,66,
35744,119134,101,6.5,
35745,119167,99,0..0.00222,
35746,119167,100,46,
35747,119167,101,6.6,
35748,119169,99,2111...1.2,
35749,119169,100,8,
35750,119169,101,6.1,
35751,119176,99,1010001102,
35752,119176,100,23,
35753,119176,101,5.4,
35754,119189,99,23100...00,
35755,119189,100,13,
35756,119189,101,2.8,
35757,119205,99,..122.2...,
35758,119205,100,7,
35759,119205,101,4.8,
35760,119211,99,0..0100006,
35761,119211,100,33,
35762,119211,101,5.9,
35763,119212,99,8......2..,
35764,119212,100,5,
35765,119212,101,1.0,
35766,119217,99,....2120.2,
35767,119217,100,12,
35768,119217,101,6.9,
35769,119218,99,....10.214,
35770,119218,100,17,
35771,119218,101,6.4,
35772,119219,99,00..31..02,
35773,119219,100,12,
35774,119219,101,4.8,
35775,119221,99,0000000124,
35776,119221,100,1582,
35777,119221,101,7.8,
35778,119222,99,1....23211,
35779,119222,100,10,
35780,119222,101,6.9,
35781,119223,99,1....14121,
35782,119223,100,10,
35783,119223,101,6.9,
35784,119224,99,1...1.2231,
35785,119224,100,10,
35786,119224,101,7.3,
35787,119225,99,0...000220,
35788,119225,100,11,
35789,119225,101,7.4,
35790,119226,99,0....0213.,
35791,119226,100,11,
35792,119226,101,7.4,
35793,119227,99,1....12231,
35794,119227,100,10,
35795,119227,101,7.4,
35796,119228,99,1....1242.,
35797,119228,100,10,
35798,119228,101,7.2,
35799,119229,99,1...11124.,
35800,119229,100,10,
35801,119229,101,7.3,
35802,119230,99,1....1242.,
35803,119230,100,10,
35804,119230,101,7.2,
35805,119231,99,00..021110,
35806,119231,100,17,
35807,119231,101,6.7,
35808,119232,99,0...0.2220,
35809,119232,100,12,
35810,119232,101,7.3,
35811,119233,99,1...1..431,
35812,119233,100,10,
35813,119233,101,7.4,
35814,119234,99,.0..002211,
35815,119234,100,18,
35816,119234,101,7.5,
35817,119235,99,0....0.510,
35818,119235,100,11,
35819,119235,101,7.4,
35820,119236,99,0....02230,
35821,119236,100,13,
35822,119236,101,7.6,
35823,119237,99,1...1.2321,
35824,119237,100,10,
35825,119237,101,7.2,
35826,119238,99,.....22220,
35827,119238,100,14,
35828,119238,101,7.3,
35829,119239,99,1...1.1331,
35830,119239,100,10,
35831,119239,101,7.3,
35832,119240,99,0....03120,
35833,119240,100,12,
35834,119240,101,7.2,
35835,119241,99,1...1.1421,
35836,119241,100,10,
35837,119241,101,7.2,
35838,119242,99,0....01310,
35839,119242,100,11,
35840,119242,101,7.4,
35841,119243,99,1....12321,
35842,119243,100,10,
35843,119243,101,7.3,
35844,119244,99,1....12321,
35845,119244,100,10,
35846,119244,101,7.4,
35847,119245,99,0....0232.,
35848,119245,100,12,
35849,119245,101,7.4,
35850,119246,99,.0...0331.,
35851,119246,100,14,
35852,119246,101,7.3,
35853,119247,99,1....12321,
35854,119247,100,10,
35855,119247,101,7.3,
35856,119248,99,..1..11.14,
35857,119248,100,7,
35858,119248,101,7.0,
35859,119249,99,0000011112,
35860,119249,100,682,
35861,119249,101,6.3,
35862,119449,99,0.00102201,
35863,119449,100,35,
35864,119449,101,6.4,
35865,119450,99,3..31....1,
35866,119450,100,6,
35867,119450,101,4.6,
35868,119451,99,1.1.111.1.,
35869,119451,100,6,
35870,119451,101,5.1,
35871,119452,99,...224.2..,
35872,119452,100,5,
35873,119452,101,5.9,
35874,119552,99,11.1....22,
35875,119552,100,7,
35876,119552,101,2.9,
35877,119751,99,3000010...,
35878,119751,100,11,
35879,119751,101,1.8,
35880,119874,99,0000.11122,
35881,119874,100,42,
35882,119874,101,7.4,
35883,119877,99,0000001212,
35884,119877,100,187,
35885,119877,101,7.4,
35886,119893,99,0.....2223,
35887,119893,100,83,
35888,119893,101,6.6,
35889,119955,99,7.1....1..,
35890,119955,100,7,
35891,119955,101,2.3,
35892,119967,99,..11...1.5,
35893,119967,100,7,
35894,119967,101,4.2,
35895,119969,99,0..21100.2,
35896,119969,100,19,
35897,119969,101,4.9,
35898,119987,99,4.2......4,
35899,119987,100,5,
35900,119987,101,5.0,
35901,120036,99,0.....1115,
35902,120036,100,17,
35903,120036,101,4.6,
35904,119988,99,0000111102,
35905,119988,100,427,
35906,119988,101,6.1,
35907,119990,99,.1.....4.4,
35908,119990,100,7,
35909,119990,101,7.4,
35910,119991,99,.1....12.4,
35911,119991,100,7,
35912,119991,101,7.7,
35913,119996,99,1......511,
35914,119996,100,6,
35915,119996,101,5.2,
35916,120012,99,1...11.1.3,
35917,120012,100,6,
35918,120012,101,6.4,
35919,120021,99,.1..1.12.2,
35920,120021,100,7,
35921,120021,101,7.5,
35922,120027,99,0000001103,
35923,120027,100,151,
35924,120027,101,6.2,
35925,120034,99,..2.2.42..,
35926,120034,100,5,
35927,120034,101,7.3,
35928,120062,99,00.0111101,
35929,120062,100,101,
35930,120062,101,6.0,
35931,120063,99,..2..14..1,
35932,120063,100,7,
35933,120063,101,5.8,
35934,120064,99,...135....,
35935,120064,100,8,
35936,120064,101,5.4,
35937,120065,99,0.000.0017,
35938,120065,100,107,
35939,120065,101,8.0,
35940,120066,99,....114111,
35941,120066,100,9,
35942,120066,101,6.5,
35943,120067,99,00...41001,
35944,120067,100,14,
35945,120067,101,6.8,
35946,120068,99,0.002120.0,
35947,120068,100,22,
35948,120068,101,5.7,
35949,120069,99,111..111.2,
35950,120069,100,8,
35951,120069,101,4.0,
35952,120070,99,2....422..,
35953,120070,100,5,
35954,120070,101,6.9,
35955,120071,99,.....442..,
35956,120071,100,5,
35957,120071,101,6.7,
35958,120072,99,0.00220001,
35959,120072,100,48,
35960,120072,101,5.6,
35961,120073,99,....020004,
35962,120073,100,13,
35963,120073,101,7.6,
35964,120074,99,....1331..,
35965,120074,100,6,
35966,120074,101,6.3,
35967,120075,99,00.11010.2,
35968,120075,100,13,
35969,120075,101,3.9,
35970,120076,99,....001221,
35971,120076,100,12,
35972,120076,101,7.1,
35973,120079,99,1..0...0.6,
35974,120079,100,12,
35975,120079,101,6.3,
35976,120093,99,..2.12.2.1,
35977,120093,100,8,
35978,120093,101,6.2,
35979,125483,99,0..0...115,
35980,125483,100,23,
35981,125483,101,3.5,
35982,125493,99,2......115,
35983,125493,100,9,
35984,125493,101,1.8,
35985,131816,99,.2121.1...,
35986,131816,100,7,
35987,131816,101,3.0,
35988,134097,99,200.0.1.03,
35989,134097,100,21,
35990,134097,101,5.7,
35991,134101,99,2..24..2..,
35992,134101,100,5,
35993,134101,101,4.9,
35994,134240,99,2......015,
35995,134240,100,12,
35996,134240,101,6.9,
35997,134245,99,...11...25,
35998,134245,100,8,
35999,134245,101,7.4,
36000,134247,99,3..011..02,
36001,134247,100,16,
36002,134247,101,3.7,
36003,134355,99,00.3..10.2,
36004,134355,100,12,
36005,134355,101,4.9,
36006,134390,99,0....03201,
36007,134390,100,12,
36008,134390,101,6.2,
36009,134396,99,1000110111,
36010,134396,100,55,
36011,134396,101,5.5,
36012,134557,99,110.110111,
36013,134557,100,37,
36014,134557,101,5.9,
36015,135113,99,0000011113,
36016,135113,100,47,
36017,135113,101,5.9,
36018,135115,99,2....22.4.,
36019,135115,100,5,
36020,135115,101,6.4,
36021,135116,99,......9.0.,
36022,135116,100,41,
36023,135116,101,7.9,
36024,135117,99,...0001312,
36025,135117,100,75,
36026,135117,101,7.5,
36027,135119,99,......5121,
36028,135119,100,8,
36029,135119,101,7.6,
36030,135122,99,......90..,
36031,135122,100,40,
36032,135122,101,7.1,
36033,135127,99,1......5.3,
36034,135127,100,6,
36035,135127,101,2.3,
36036,135128,99,..11..21.2,
36037,135128,100,7,
36038,135128,101,7.0,
36039,135129,99,0....301.3,
36040,135129,100,12,
36041,135129,101,7.0,
36042,135131,99,..1.003211,
36043,135131,100,19,
36044,135131,101,7.3,
36045,135136,99,...1.51..1,
36046,135136,100,6,
36047,135136,101,6.6,
36048,135140,99,20.0...0.5,
36049,135140,100,12,
36050,135140,101,6.9,
36051,135141,99,.000012012,
36052,135141,100,23,
36053,135141,101,6.6,
36054,135142,99,1.....0015,
36055,135142,100,37,
36056,135142,101,6.9,
36057,135144,99,1.....11.6,
36058,135144,100,8,
36059,135144,101,3.9,
36060,135149,99,..00101111,
36061,135149,100,16,
36062,135149,101,6.5,
36063,135150,99,1..02..103,
36064,135150,100,17,
36065,135150,101,7.5,
36066,135151,99,2..0....06,
36067,135151,100,16,
36068,135151,101,7.1,
36069,135152,99,..0.11.103,
36070,135152,100,13,
36071,135152,101,7.7,
36072,135153,99,..1.3.1.11,
36073,135153,100,6,
36074,135153,101,7.2,
36075,135154,99,0...002013,
36076,135154,100,22,
36077,135154,101,7.7,
36078,135166,99,0.000.2221,
36079,135166,100,37,
36080,135166,101,7.6,
36081,135167,99,0.0..00114,
36082,135167,100,46,
36083,135167,101,7.6,
36084,135168,99,..0...4120,
36085,135168,100,12,
36086,135168,101,7.7,
36087,135169,99,..2222...2,
36088,135169,100,5,
36089,135169,101,6.0,
36090,135170,99,....013310,
36091,135170,100,18,
36092,135170,101,7.7,
36093,135173,99,..0..00061,
36094,135173,100,57,
36095,135173,101,7.2,
36096,135175,99,3......0.5,
36097,135175,100,14,
36098,135175,101,6.0,
36099,135176,99,....101003,
36100,135176,100,11,
36101,135176,101,6.5,
36102,135182,99,..00122102,
36103,135182,100,20,
36104,135182,101,6.4,
36105,135183,99,..0.100013,
36106,135183,100,13,
36107,135183,101,6.2,
36108,135184,99,.00.101301,
36109,135184,100,26,
36110,135184,101,7.3,
36111,135187,99,0..0000312,
36112,135187,100,31,
36113,135187,101,7.7,
36114,135188,99,..111...23,
36115,135188,100,8,
36116,135188,101,4.1,
36117,135191,99,....031121,
36118,135191,100,25,
36119,135191,101,7.1,
36120,135193,99,..112...51,
36121,135193,100,10,
36122,135193,101,6.3,
36123,135197,99,1......205,
36124,135197,100,14,
36125,135197,101,6.5,
36126,135200,99,0.0...1123,
36127,135200,100,18,
36128,135200,101,7.0,
36129,135206,99,0..0.11310,
36130,135206,100,21,
36131,135206,101,7.6,
36132,135207,99,0..0010221,
36133,135207,100,72,
36134,135207,101,7.3,
36135,135210,99,...1.31.11,
36136,135210,100,6,
36137,135210,101,6.7,
36138,135211,99,0000113101,
36139,135211,100,127,
36140,135211,101,6.9,
36141,135212,99,00..102122,
36142,135212,100,19,
36143,135212,101,7.3,
36144,135213,99,1.....1..7,
36145,135213,100,8,
36146,135213,101,7.1,
36147,135214,99,......1124,
36148,135214,100,7,
36149,135214,101,7.7,
36150,135216,99,....111211,
36151,135216,100,7,
36152,135216,101,7.8,
36153,135217,99,..113..111,
36154,135217,100,8,
36155,135217,101,5.7,
36156,135219,99,.....13.31,
36157,135219,100,6,
36158,135219,101,7.3,
36159,135220,99,0000000203,
36160,135220,100,34,
36161,135220,101,7.6,
36162,135221,99,......116.,
36163,135221,100,6,
36164,135221,101,7.2,
36165,135223,99,0...010104,
36166,135223,100,22,
36167,135223,101,6.7,
36168,135224,99,0..0..0160,
36169,135224,100,61,
36170,135224,101,7.8,
36171,135225,99,..00..2410,
36172,135225,100,14,
36173,135225,101,7.3,
36174,135226,99,0...2.0104,
36175,135226,100,17,
36176,135226,101,7.9,
36177,135229,99,0.00001113,
36178,135229,100,27,
36179,135229,101,7.4,
36180,135234,99,....113210,
36181,135234,100,18,
36182,135234,101,7.0,
36183,135282,99,1......5.2,
36184,135282,100,7,
36185,135282,101,4.9,
36186,135305,99,0..0.0.007,
36187,135305,100,28,
36188,135305,101,7.2,
36189,135308,99,...11.1.15,
36190,135308,100,9,
36191,135308,101,5.2,
36192,135337,99,1.......18,
36193,135337,100,10,
36194,135337,101,4.5,
36195,135383,99,1...1...15,
36196,135383,100,7,
36197,135383,101,5.2,
36198,135410,99,3...1.1.23,
36199,135410,100,10,
36200,135410,101,7.0,
36201,135445,99,.0.00..123,
36202,135445,100,13,
36203,135445,101,6.2,
36204,135455,99,2.....10.5,
36205,135455,100,14,
36206,135455,101,7.1,
36207,135566,99,00.0000115,
36208,135566,100,146,
36209,135566,101,8.0,
36210,135591,99,...0411..1,
36211,135591,100,13,
36212,135591,101,6.1,
36213,135607,99,...100..05,
36214,135607,100,12,
36215,135607,101,6.5,
36216,135627,99,00000.1014,
36217,135627,100,34,
36218,135627,101,6.9,
36219,135658,99,....4.2.4.,
36220,135658,100,5,
36221,135658,101,5.9,
36222,135817,99,...0001222,
36223,135817,100,251,
36224,135817,101,7.9,
36225,135925,99,0...0.0214,
36226,135925,100,15,
36227,135925,101,6.1,
36228,135979,99,3.......15,
36229,135979,100,8,
36230,135979,101,6.7,
36231,136011,99,......35.1,
36232,136011,100,8,
36233,136011,101,7.6,
36234,136152,99,.10.12.001,
36235,136152,100,12,
36236,136152,101,4.7,
36237,136411,99,0.0.020.11,
36238,136411,100,11,
36239,136411,101,6.2,
36240,136423,99,0.00001022,
36241,136423,100,45,
36242,136423,101,7.1,
36243,136427,99,1.......25,
36244,136427,100,7,
36245,136427,101,6.7,
36246,136501,99,0...110112,
36247,136501,100,14,
36248,136501,101,6.4,
36249,136508,99,..0.012112,
36250,136508,100,15,
36251,136508,101,7.2,
36252,136514,99,1.......26,
36253,136514,100,8,
36254,136514,101,7.6,
36255,136518,99,3.....31.1,
36256,136518,100,8,
36257,136518,101,5.2,
36258,136520,99,.001022100,
36259,136520,100,64,
36260,136520,101,5.8,
36261,136524,99,0..000.124,
36262,136524,100,25,
36263,136524,101,6.1,
36264,136525,99,..00.00223,
36265,136525,100,27,
36266,136525,101,7.6,
36267,136528,99,...0012102,
36268,136528,100,34,
36269,136528,101,7.4,
36270,136540,99,00.0020111,
36271,136540,100,28,
36272,136540,101,6.2,
36273,136546,99,0...0.2222,
36274,136546,100,25,
36275,136546,101,7.6,
36276,136555,99,.0.0001213,
36277,136555,100,276,
36278,136555,101,7.8,
36279,136558,99,....042100,
36280,136558,100,17,
36281,136558,101,6.9,
36282,136564,99,...0002110,
36283,136564,100,11,
36284,136564,101,6.8,
36285,136570,99,10..1...05,
36286,136570,100,12,
36287,136570,101,6.8,
36288,136576,99,0..0110014,
36289,136576,100,30,
36290,136576,101,7.6,
36291,136577,99,0.00001222,
36292,136577,100,258,
36293,136577,101,7.7,
36294,136584,99,....422..2,
36295,136584,100,5,
36296,136584,101,5.3,
36297,136587,99,....2.6..2,
36298,136587,100,5,
36299,136587,101,6.0,
36300,136597,99,0...0131.1,
36301,136597,100,21,
36302,136597,101,6.4,
36303,136611,99,1...0..015,
36304,136611,100,12,
36305,136611,101,3.5,
36306,136615,99,..111.1..5,
36307,136615,100,8,
36308,136615,101,5.1,
36309,136618,99,....331.1.,
36310,136618,100,6,
36311,136618,101,6.3,
36312,136623,99,...11..212,
36313,136623,100,7,
36314,136623,101,4.7,
36315,136637,99,....121121,
36316,136637,100,8,
36317,136637,101,6.3,
36318,136638,99,....2222.2,
36319,136638,100,5,
36320,136638,101,5.4,
36321,136651,99,1000001101,
36322,136651,100,86,
36323,136651,101,5.2,
36324,136679,99,3..11.1..1,
36325,136679,100,6,
36326,136679,101,4.8,
36327,146598,99,1000011013,
36328,146598,100,53,
36329,146598,101,5.1,
36330,146730,99,4...00...4,
36331,146730,100,12,
36332,146730,101,4.2,
36333,149958,99,10...1..05,
36334,149958,100,12,
36335,149958,101,4.1,
36336,175137,99,2......1.6,
36337,175137,100,8,
36338,175137,101,1.5,
36339,186198,99,.22.2....4,
36340,186198,100,5,
36341,186198,101,3.3,
36342,120115,99,0000001212,
36343,120115,100,676,
36344,120115,101,7.4,
36345,120116,99,.1...14.11,
36346,120116,100,7,
36347,120116,101,6.4,
36348,120117,99,....1112.2,
36349,120117,100,7,
36350,120117,101,7.5,
36351,120118,99,0..1031011,
36352,120118,100,19,
36353,120118,101,7.0,
36354,120119,99,1...1..221,
36355,120119,100,7,
36356,120119,101,5.4,
36357,120120,99,1...1..311,
36358,120120,100,6,
36359,120120,101,4.8,
36360,120121,99,1..1..2.12,
36361,120121,100,7,
36362,120121,101,5.5,
36363,120123,99,....42..4.,
36364,120123,100,5,
36365,120123,101,6.8,
36366,120124,99,0000001203,
36367,120124,100,307,
36368,120124,101,7.5,
36369,120126,99,...00050.1,
36370,120126,100,12,
36371,120126,101,7.1,
36372,120127,99,2..1...1.4,
36373,120127,100,7,
36374,120127,101,5.2,
36375,120128,99,...11..3.3,
36376,120128,100,6,
36377,120128,101,7.1,
36378,120129,99,....2.15.1,
36379,120129,100,8,
36380,120129,101,7.4,
36381,120130,99,...1.3.13.,
36382,120130,100,6,
36383,120130,101,7.4,
36384,120132,99,...11..311,
36385,120132,100,6,
36386,120132,101,7.3,
36387,120133,99,..1...4211,
36388,120133,100,9,
36389,120133,101,7.4,
36390,120134,99,....1.22.2,
36391,120134,100,11,
36392,120134,101,6.9,
36393,120136,99,....102201,
36394,120136,100,14,
36395,120136,101,7.3,
36396,120139,99,....31.3.1,
36397,120139,100,6,
36398,120139,101,6.5,
36399,120140,99,1..1...51.,
36400,120140,100,6,
36401,120140,101,5.2,
36402,120141,99,1..1.11..5,
36403,120141,100,8,
36404,120141,101,5.8,
36405,120143,99,1....1..16,
36406,120143,100,8,
36407,120143,101,5.9,
36408,120144,99,....4.4.2.,
36409,120144,100,5,
36410,120144,101,6.7,
36411,120145,99,1...1..313,
36412,120145,100,9,
36413,120145,101,5.8,
36414,120146,99,2......212,
36415,120146,100,7,
36416,120146,101,5.3,
36417,120147,99,....4.4.2.,
36418,120147,100,5,
36419,120147,101,6.8,
36420,120148,99,...22..42.,
36421,120148,100,5,
36422,120148,101,7.3,
36423,120149,99,1..1.1.221,
36424,120149,100,8,
36425,120149,101,4.7,
36426,120150,99,...12211.2,
36427,120150,100,9,
36428,120150,101,5.4,
36429,120158,99,0000011112,
36430,120158,100,385,
36431,120158,101,7.0,
36432,120160,99,0000012201,
36433,120160,100,423,
36434,120160,101,6.5,
36435,120281,99,...111122.,
36436,120281,100,8,
36437,120281,101,7.9,
36438,120161,99,......5111,
36439,120161,100,6,
36440,120161,101,7.9,
36441,120162,99,.....1222.,
36442,120162,100,7,
36443,120162,101,7.9,
36444,120163,99,2....1131.,
36445,120163,100,8,
36446,120163,101,6.1,
36447,120164,99,1..1..15..,
36448,120164,100,6,
36449,120164,101,6.0,
